#-----------------------------------------------------------
# xsim v2020.2 (64-bit)
# SW Build 3064766 on Wed Nov 18 09:12:45 MST 2020
# IP Build 3064653 on Wed Nov 18 14:17:31 MST 2020
# Start of session at: Wed May 22 22:47:12 2024
# Process ID: 2408
# Current directory: C:/Users/atomi/GitHub/hw-viv/div_archive
# Command line: xsim.exe -mode tcl -source {xsim.dir/div_tb_snapshot_p2/xsim_script.tcl}
# Log file: C:/Users/atomi/GitHub/hw-viv/div_archive/xsim.log
# Journal file: C:/Users/atomi/GitHub/hw-viv/div_archive\xsim.jou
#-----------------------------------------------------------
source xsim.dir/div_tb_snapshot_p2/xsim_script.tcl
# xsim {div_tb_snapshot_p2} -autoloadwcfg -runall
Vivado Simulator 2020.2
Time resolution is 1 ps
q     1340959770064207    2021325 3372798460            663406315
r     1340959770064207    2021325     865588               396832
q       91212347625680      51680 4268373071           1764944806
r       91212347625680      51680      13280                51600
q     1638019554283272     658061 1342026757           2489160661
r     1638019554283272     658061     632639               544951
q      718442447159934     356690 1371201031           2014192848
r      718442447159934     356690      51906               206814
q      228580000403883     193867 4043960268           1179055746
r      228580000403883     193867      33596                94101
q      514547614016700     135506 1837277126           3797231222
r      514547614016700     135506      44180                48368
q      130697098176252      56926 2611565857           2295912204
r      130697098176252      56926       8162                51348
q       35611579551160      23785 4119809916           1497228486
r       35611579551160      23785       6180                11650
q       21852854839746      10325 1490863224           2116499258
r       21852854839746      10325       1064                  896
q        6159320009250       1713 1895502204           3595633397
r        6159320009250       1713        324                  189
q       13675506331990       4682 3463860852           2920868503
r       13675506331990       4682        632                  944
q         495804051721        351 2581874927           1412547155
r         495804051721        351         79                  316
q        3258226224632       1360 3183328701           2395754576
r        3258226224632       1360       1008                 1272
q          14585843486        247 2903884770             59051997
r          14585843486        247        242                  227
q         849324335668        347 2314578917           2447620563
r         849324335668        347        153                  307
q         249912414460         75 2290649224           3332165526
r         249912414460         75         40                   10
q  3290215262338606490 1482916517 3050816603           2218746115
r  3290215262338606490 1482916517   50805593           1375525035
q  1817051187914314083  471661023 2786985148           3852451441
r  1817051187914314083  471661023   78578748            194429940
q    46599049366881633   67933967 4062211490            685946241
r    46599049366881633   67933967   64423298             67013586
q    97459630398222220  111835617 1225981406            871454309
r    97459630398222220  111835617   48558562             63898567
q    28459030910082818    6809979 3379454667           4179018894
r    28459030910082818    6809979    6210935              1339592
q    45304158709380599   13991379  212643163           3238005253
r    45304158709380599   13991379    5287679             10666712
q     1203784873772391    6186568 2217335370            194580399
r     1203784873772391    6186568    1384240              3891759
q     4127186537820909    2834243 2255725274           1456186550
r     4127186537820909    2834243     703218              1789259
q      548405218119660     850908 2874173773            644494138
r      548405218119660     850908     721620               142356
q    10397447055303108    2551887  936549663           4074415150
r    10397447055303108    2551887    1733487              1415058
q      559381801719809     223342 3998933739           2504597441
r      559381801719809     223342     132870                51987
q      558626332578214     153528 1321769415           3638595777
r      558626332578214     153528      55288               126958
q      185046662972586     228935 3818803472            808293458
r      185046662972586     228935     107664               165356
q      274484260877939     173434 2584795982           1582643892
r      274484260877939     173434     145108               112811
q      127991172684272      64248 2975084431           1992142520
r      127991172684272      64248      18296                59312
q        4133190991629       1561 2330453106           2647784107
r        4133190991629       1561       1246                  602
q       28073351841677      12155 1969218654           2309613479
r       28073351841677      12155       1238                 4432
q        5748819053426       2262 3262048547           2541476150
r        5748819053426       2262       1214                 2126
q       13392378387554       3863 2229202544           3466833649
r       13392378387554       3863       1008                 1467
q        4768851410696       1262 1803750132           3778804604
r        4768851410696       1262        296                  448
q        1105457424855        633 1160251828           1746378238
r        1105457424855        633        492                  201
q         973119583936        476 1118857026           2044368873
r         973119583936        476        328                  388
q         174939808975        153  533361951           1143397444
r         174939808975        153        121                   43
q         374516038545        175 1349846864           2140091648
r         374516038545        175         80                  145
q   785925416019199609  551172116 3022068150           1425916502
r   785925416019199609  551172116  181284296            372541377
q  1940663497412207081  523994429 3661367697           3703595668
r  1940663497412207081  523994429  189686643            111673509
q   310268146524785898  100297233 3702189574           3093486602
r   310268146524785898  100297233   37467546             21613632
q   302556701224382802  177839472 1815628334           1701291045
r   302556701224382802  177839472    6510048             63254562
q    84996988202075619   51077575  913705683           1664076421
r    84996988202075619   51077575    1221371              2716544
q    23073300658777962    9476887 1094158344           2434691967
r    23073300658777962    9476887    2486088              7711233
q     4606812425808250   21108462 3861000341            218244816
r     4606812425808250   21108462   10487674             20575258
q     5884626705431180   10079933  506878962            583796212
r     5884626705431180   10079933    4153942              2817384
q     1323973599020170     372566 2327632813           3553661898
r     1323973599020170     372566     127202               329902
q      838306612679773    2712485 2706631312            309054838
r      838306612679773    2712485    2367792               427343
q      360474201086808     147210  682188202           2448707296
r      360474201086808     147210      98652                42648
q      530855866654558     204929  568138103           2590437989
r      530855866654558     204929     150281                 6777
q      278383160299481      85797 3166622915           3244672427
r      278383160299481      85797       4817                80162
q       41370818827845      27238 2638035203           1518864043
r       41370818827845      27238       2766                24611
q       61601550069037      15338 4247363668           4016270052
r       61601550069037      15338       5944                11461
q      124095598893339      48982 3520186130           2533493913
r      124095598893339      48982      45556                46773
q       79136711274093      21030   14704595           3763039052
r       79136711274093      21030      12462                10533
q       24317025011835       6067 2881953496           4008080601
r       24317025011835       6067       1784                 5568
q        1179667629730       1052 3968353813           1121357062
r        1179667629730       1052        436                  506
q        2982100515004       2375 3871799991           1255621269
r        2982100515004       2375       2111                 1129
q        1475870110990        672 3630269976           2196235284
r        1475870110990        672        256                  142
q        1225360795845        503 2894620106           2436104961
r        1225360795845        503         26                  462
q         369813056764        161 1733993007           2296975507
r         369813056764        161        113                  137
q          32152203298        113  836188323            284532772
r          32152203298        113         13                   62
q   326545471006702256 1599894093 3162280588            204104429
r   326545471006702256 1599894093  922063844            694464359
q   463788557657822026  374543461   10979128           1238277011
r   463788557657822026  374543461    3098344            281146955
q   714945287287599786  179765303  109778572           3977103898
r   714945287287599786  179765303   34220012              1148692
q   431876100154265056  142696390 2849654192           3026538373
r   431876100154265056  142696390   60934624            130691586
q   244880421189651887   57761405 1300686714           4239516355
r   244880421189651887   57761405   21507438              4373112
q    76440050413952789   23275273 3232291549           3284174171
r    76440050413952789   23275273    4301627              4379106
q    19274690213556788    7531936 4236511450           2559061868
r    19274690213556788    7531936    3450304              3740340
q     2674993464345019    5172189 1580075010            517187880
r     2674993464345019    5172189    5062726               475699
q     7845141314674934    3750558  339900092           2091726435
r     7845141314674934    3750558    3678200                74204
q     8394459894907534    1995451 3613620887           4206798310
r     8394459894907534    1995451     800179               419724
q      209609108010083     893022 3960381714            234718862
r      209609108010083     893022     760676               429119
q      211482707444774     763025  154489921            277163536
r      211482707444774     763025     434991               388374
q      875268522053867     381752 3781981564           2292767351
r      875268522053867     381752     334048               274915
q       81219925691622      39759 4023068287           2042806048
r       81219925691622      39759      14799                29190
q       89041404918228      40182 2640343490           2215952538
r       89041404918228      40182      30612                36312
q       37818799110313       9170 2328743445           4124187471
r       37818799110313       9170       5062                 1243
q       80450798488565      20561 1149307429           3912786269
r       80450798488565      20561      14923                11656
q       31626415679514      11388 2009447291           2777170326
r       31626415679514      11388       3180                 7026
q         142132531518        577 1771580964            246330210
r         142132531518        577        220                  348
q        5365388351565       1972 2343501425           2720785168
r        5365388351565       1972        396                  269
q          14982302253        164  733287099             91355501
r          14982302253        164         52                   89
q         628976378034        689 4070556813            912882986
r         628976378034        689        131                  680
q         483063862406        204 1431655765           2367960109
r         483063862406        204         68                  170
q         148093989277         99 1475039273           1495898881
r         148093989277         99         37                   58
q  2994457581392994321  715797220 2532054845           4183388112
r  2994457581392994321  715797220  145712044            642345681
q   299237640023961890  327909011 1955097224            912563028
r   299237640023961890  327909011   23323624             37316582
q   483521201195121948  153656701 3413384892           3146762868
r   483521201195121948  153656701  135508532             68943480
q   398123026636508717   95602879 2898371080           4164341396
r   398123026636508717   95602879   56744968             40029633
q    42404935511213319   92394473 2194376642            458955326
r    42404935511213319   92394473   18516590             34900121
q    16890680955139633   45831656 4159782017            368537435
r    16890680955139633   45831656    1005080             11097273
q    56143282469032776   24432656 3624210983           2297878808
r    56143282469032776   24432656    4402576             23478728
q     4625295059631196    2639501 2314015877           1752336922
r     4625295059631196    2639501     480447              1675274
q     3084926600127121    2314113 1037464207           1333092463
r     3084926600127121    2314113     599281              1296802
q     6217455427126017    1551765 1707433316           4006699098
r     6217455427126017    1551765     528588              1318047
q     2626701410921435     620322 3596109575           4234416014
r     2626701410921435     620322     217106               284927
q      781192998773285     253467  688131480           3082030397
r      781192998773285     253467      49400               136886
q      269399818394641     204845 1737192610           1315139829
r      269399818394641     204845     147334               123136
q      301920169864423     123444 3991156220           2445806761
r      301920169864423     123444      37072                59539
q      260125972631811      83837 1919382190           3102758598
r      260125972631811      83837      48906                51285
q       39105975823095      44088 3173880296            886998181
r       39105975823095      44088      13632                19167
q       24847382740420      14425 2160137797           1722522200
r       24847382740420      14425      10755                 5420
q        4382436947269       3897  186258525           1124566832
r        4382436947269       3897       1099                 2965
q        8706494591903       2518 2196949117           3457702379
r        8706494591903       2518        642                 1581
q          60492928227        161 3601370092            375732473
r          60492928227        161        148                   74
q        1385001108984        829 2217425817           1670688913
r        1385001108984        829        395                  107
q          79863437282         44  780903144           1815078120
r          79863437282         44         32                    2
q         987954132375        321 2408392876           3077738730
r         987954132375        321         84                   45
q          32198679773         25 2920577761           1287947190
r          32198679773         25          7                   23
q   890621917796483833  416223897  101415732           2139766419
r   890621917796483833  416223897  359511532            210568990
q  1984549383368661899  772896434 4200943398           2567678276
r  1984549383368661899  772896434  495809428            188994115
q   300332646268205941  116315893  366765937           2582043077
r   300332646268205941  116315893   76188379              2483180
q   447129118635714737  158230442  616176876           2825809705
r   447129118635714737  158230442   22927176              5675127
q    57595701833562913   51280561  359167903           1123148825
r    57595701833562913   51280561   34702609              1072088
q    25554640477349979   14963014 1016269313           1707853810
r    25554640477349979   14963014   12382906              8366639
q    85032905710865726   23867508  317965135           3562705654
r    85032905710865726   23867508   10006580             12375494
q    19195450244312259    9074997 1548068585           2115201828
r    19195450244312259    9074997    1462467               817743
q    11253820561367669    3620494 4052246968           3108366029
r    11253820561367669    3620494    2571248              3569343
q      456053616601546    2516650 3202787993            181214557
r      456053616601546    2516650    2343014              1727496
q      655285052828530     284426 3471145859           2303885906
r      655285052828530     284426     239586               128574
q      462257301627536     440919 2227412964           1048395060
r      462257301627536     440919      65924               167396
q      655318899259262     355251 1386112918           1844664474
r      655318899259262     355251     253982               206288
q       82452966111099      30989 1292966856           2660717225
r       82452966111099      30989       3800                25574
q      146447513603914      37130  959629644           3944182968
r      146447513603914      37130       5896                 2074
q       28781782868322       6841 3828491532           4207247897
r       28781782868322       6841        596                 4945
q       19032163145611       5949 4191726360           3199220565
r       19032163145611       5949       4936                 4426
q       33901803691321      10656 2284522769           3181475571
r       33901803691321      10656       7264                 6745
q        4734213772540       3534 1769516803           1339619064
r        4734213772540       3534       1174                  364
q         834364847697        828 2178606599           1007687014
r         834364847697        828        348                  105
q        2377019324595       1189 2922311642           1999175209
r        2377019324595       1189        126                 1094
q         142896130926        359 2763614053            398039361
r         142896130926        359        349                  327
q        1271437930466        315 2031587705           4036310890
r        1271437930466        315         29                  116
q          19289021852         15 2290649224           1285934790
r          19289021852         15          8                    2
q   272310126530073045  709327606  274974176            383898954
r   272310126530073045  709327606  313727680            543348921
q  1289977825571004809  386566516   63458538           3337013870
r  1289977825571004809  386566516  284158968              1427889
q    96957239317250825  188491885 4049594592            514384156
r    96957239317250825  188491885  155637920            138676765
q   367204403017363209  103228756 3333385132           3557191011
r   367204403017363209  103228756   78434192             97450893
q    78932116146295030   41805238 1259585865           1888091538
r    78932116146295030   41805238   23677210             34418986
q    85388647110875315   50238439 1778522653           1699667601
r    85388647110875315   50238439    5621973             17760476
q    32509046747980764    8579153  861048738           3789307260
r    32509046747980764    8579153    7454142               429984
q    32786776495621192   11123001  775842158           2947655627
r    32786776495621192   11123001    4982914              8844565
q     9128938308262783    2772777 3639807413           3292344933
r     9128938308262783    2772777    2487043              1973842
q     1776014667525259     459053 1019398983           3868866269
r     1776014667525259     459053     392581               142002
q     2061238341805685     805847  915918443           2557853217
r     2061238341805685     805847     281379               445886
q      114759054383667     489105 3975574628            234630711
r      114759054383667     489105     392028               480012
q        6677513166968      54854 3365254938            121732474
r        6677513166968      54854      13028                38172
q       26534927834400      14279  623234977           1858318358
r       26534927834400      14279        729                  518
q       30577775809652      62779 2331209649            487070131
r       30577775809652      62779      56629                55603
q        4633018016243      13674 2912310718            338819512
r        4633018016243      13674      10580                 9155
q       29500320182823      11566 3714927617           2550606967
r       29500320182823      11566      10962                 2501
q       10264984628101       4853 1437260846           2115183315
r       10264984628101       4853       3066                  406
q         130594449473         39  220254733           3348575627
r         130594449473         39          5                   20
q        1118918265043        341 3954896571           3281285234
r        1118918265043        341        233                  249
q        1784488110682       1200 1173957727           1487073425
r        1784488110682       1200        688                  682
q        2011096015180        504 2386092942           3990269871
r        2011096015180        504        112                  196
q           6488919964          5  858993459           1297783992
r           6488919964          5          1                    4
q          74561365872        126          0            591756872
q  1481426589227570254  514181346  752393087           2881136394
r  1481426589227570254  514181346  342917602            151063930
q  1083448524066045559  268707928 1838074573           4032067576
r  1083448524066045559  268707928  201736584            163103031
q   145950608692686527   59283738  770581712           2461899563
r   145950608692686527   59283738   55571168             17480033
q   324037999954448256  109048273  418869252           2971509690
r   324037999954448256  109048273   59623612             57182886
q   267997014018556423   84606684  365212930           3167563144
r   267997014018556423   84606684   55080520             44101927
q    75908782528353775   19727401 3526134355           3847885614
r    75908782528353775   19727401   18713781             18844561
q    31177074097156776   13142195 3715364144           2372288198
r    31177074097156776   13142195    2756464              2842166
q    41642912709389441   11122011 4272556795           3744189131
r    41642912709389441   11122011    1548743              8327000
q    10343987384074737    3002968  240881152           3444587949
r    10343987384074737    3002968     733184                42105
q      159131138384312     366025 4057622023            434754834
r      159131138384312     366025      53633               269462
q      378319453379413     539002  370162653            701888774
r      378319453379413     539002     476078               415865
q     1131523226874065     521769  269583242           2168628697
r     1131523226874065     521769     348902               269072
q      178155495077913      53987 1097548832           3299970272
r      178155495077913      53987      22432                 3449
q      192828669453271     121847 2403901447           1582547534
r      192828669453271     121847      39999                77973
q       61083217617036      97784 1460352129            624674973
r       61083217617036      97784      75272                57204
q       38657558048810      19963 1641997215           1936460354
r       38657558048810      19963         27                 1908
q       38746559313000      23850 2350076444           1624593681
r       38746559313000      23850      23400                21150
q        1046139685020       4468 1053555093            234140484
r        1046139685020       4468        892                 2508
q        6431741189527       3578 2465584915           1797579985
r        6431741189527       3578        114                 3197
q        4437749738354       1323   94145163           3354308192
r        4437749738354       1323        935                  338
q        2124761814534        812  634724230           2616701742
r        2124761814534        812        760                   30
q         504434949598        412  542083250           1224356673
r         504434949598        412        392                  322
q         855226815268        331 4269015831           2583766813
r         855226815268        331        323                  165
q          26290752065         91 1746305384            288909363
r          26290752065         91          8                   32
q  2587623330251123665  654353328 1494967284           3954474164
r  2587623330251123665  654353328  545713216            547705873
q  1621781116902020458  459257505  144022297           3531311082
r  1621781116902020458  459257505  207531847              3850048
q  1060185632720810623  294747288 1909940671           3596930916
r  1060185632720810623  294747288  144077464            106454815
q   630865118335146262  151705865  188187545           4158475470
r   630865118335146262  151705865  126201503             77514712
q     5028005115037453   50886960 2578657954             98807339
r     5028005115037453   50886960    6811552              7638013
q   161795868491566984   42822754 2828153168           3778268639
r   161795868491566984   42822754   36396896             17755178
q     3608503895588042   23449699 1706840263            153882738
r     3608503895588042   23449699   17306379              8192180
q    21238928671029922    6141880 3219238084           3458050087
r    21238928671029922    6141880    1554208              2686362
q     2326581467061884     566340 2337425645           4108100199
r     2326581467061884     566340     314636               360224
q     2448836274920149    1477025 1978562273           1657951811
r     2448836274920149    1477025    1233791              1277874
q     1899657551988933     597991 2658919244           3176732679
r     1899657551988933     597991     242284               541044
q      448867981700951     781853 2368938530            574107897
r      448867981700951     781853     230950               107810
q      156736323788309     194891 2484166013            804225560
r      156736323788309     194891      67425               174349
q       24389699178953      94969 2858577986            256817479
r       24389699178953      94969      93134                15802
q       43358144578836      76463 3680686371            567047389
r       43358144578836      76463      19219                73729
q       28790392837748       6719 3767604888           4284922285
r       28790392837748       6719        152                 4833
q       19449065365693       8909 3551097665           2183080633
r       19449065365693       8909       4851                 6296
q        2676852960436       6170 3880088769            433849750
r        2676852960436       6170       3174                 2936
q       11868075944370       5425  815450011           2187663768
r       11868075944370       5425       5205                 2970
q        1504753169867       2050  351977807            734025936
r        1504753169867       2050       1378                 1067
q        1491321823944        520  132152839           2867926584
r        1491321823944        520        456                  264
q           6334150079          5  858993459           1266830015
r           6334150079          5          1                    4
q         212113130786        183 2088809231           1159088146
r         212113130786        183         71                   68
q         237506474416        149          0           1594003184
q  4638376008059791388 1199816945 3519071907           3865903067
r  4638376008059791388 1199816945  438419597            545721073
q  1075329755604374040  477970881   25325200           2249780893
r  1075329755604374040  477970881   38278512            120197307
q    48419722556302704  130959126 1937612127            369731564
r    48419722556302704  130959126   18686166             80249640
q    17101732059677932   56145421 2981575686            304597093
r    17101732059677932   56145421   16101298             37816779
q    92091397936260683   46530967 2176342542           1979142147
r    92091397936260683   46530967   18142142              5894534
q     2621624737550000    1007201 2923773056           2602881388
r     2621624737550000    1007201     856960               675012
q    28265452237270986   10001210 2292987694           2826203253
r    28265452237270986   10001210    4367764              1334856
q    15365498944188853    4270531 3742805762           3598030067
r    15365498944188853    4270531    3104634              4133276
q     1911532866135691    2764937  785905275            691347711
r     1911532866135691    2764937     526381               126484
q     2508438544774075    1120624   38372560           2238430146
r     2508438544774075    1120624     890112               842971
q      189943177879090     579686 1973672933            327665629
r      189943177879090     579686     338626                66596
q     1336864741854267     738201 3349179775           1810976606
r     1336864741854267     738201      86553               328461
q     1250962456317063     296196 2940337777           4223427920
r     1250962456317063     296196     217404               124743
q      320110254673632     172310 1394300276           1857757847
r      320110254673632     172310      46088                57062
q        3811078227194      30885 1115426021            123395765
r        3811078227194      30885      22631                25169
q       94392209790306      41256  329805516           2287963200
r       94392209790306      41256      25632                11106
q       25963193594833      19862 1449243319           1307179216
r       25963193594833      19862      15814                 6641
q       16992232816251       7241  957930145           2346669357
r       16992232816251       7241       3095                 2214
q        1861153505690       2792 4036530868            666602258
r        1861153505690       2792       1248                 1354
q        3889024862646       1507 2790161236           2580640253
r        3889024862646       1507        132                 1375
q        5517920232879       1393 1291881763           3961177482
r        5517920232879       1393       1165                  453
q        1432112339583        526 3053836062           2722647033
r        1432112339583        526         92                  225
q         173857176969        255 1869573999            681792850
r         173857176969        255        111                  219
q         448338395806        189 2067947216           2372160824
r         448338395806        189        112                   70
q  1181965677525559353  383948290 2492084263           3078450167
r  1181965677525559353  383948290   38192562             55694923
q   194833804371161076  706595427 2820090027            275736010
r   194833804371161076  706595427  261445599            645934806
q    27972173574349701   24151429 1870755716           1158199524
r    27972173574349701   24151429   15029356              2629905
q   257158495452686491  139598150  239575712           1842133978
r   257158495452686491  139598150   38266944             71745791
q    13171442931947958   13061154 2984217002           1008444041
r    13171442931947958   13061154    4931436             12064644
q    43329997520204894   18456735 2463712572           2347652362
r    43329997520204894   18456735   15499196              2646824
q    14435580217637683    9809184 1551457228           1471639253
r    14435580217637683    9809184    1026688              3338131
q    19596617968621166    5503466 1611727358           3560777511
r    19596617968621166    5503466    2760660              3268040
q    18878002675643908    4531375 2601322514           4166064974
r    18878002675643908    4531375    1766322              4084658
q     1517077486665081    1987142 4016741602            763446943
r     1517077486665081    1987142    1881652              1458175
q      166876804715882    1360726  759393281            122638065
r      166876804715882    1360726      62634              1080692
q       69089995167629     694906 3405708454             99423512
r       69089995167629     694906     244964               137757
q      374289402165311     152257 1680926369           2458273853
r      374289402165311     152257      36511               129090
q      246489421083317      85002 2515174726           2899807311
r      246489421083317      85002        836                33695
q      118726586506589      77634 2018635735           1529311725
r      118726586506589      77634      45458                47939
q       18907508010555       8829   26268913           2141523163
r       18907508010555       8829       1107                 4428
q       54905132638921      13935 1328095735           3940088456
r       54905132638921      13935      11239                 4561
q        7100748075120       1848  780903144           3842396144
r        7100748075120       1848       1344                 1008
q        4847035616959       2949 1757892684           1643620080
r        4847035616959       2949       1156                 1039
q        2763553002996       1873  584739274           1475468768
r        2763553002996       1873        278                  532
q         465001142469        469 1199660374            991473651
r         465001142469        469        370                  150
q         881353274511        274 3197712877           3216617790
r         881353274511        274         86                   51
q          36531656591        106 3889781702            344638269
r          36531656591        106          4                   77
q         447805334668        121 3372081761           3700870534
r         447805334668        121         39                   54
q  2240005903279959032 1460360763 2814058019           1533871602
r  2240005903279959032 1460360763 1262439407            239206706
q  1707609313206107282  736289025 2468449538           2319210602
r  1707609313206107282  736289025  506179838            289864232
q    61478039316196429  240801042 3792807457            255306367
r    61478039316196429  240801042  150953134            113362015
q   729785915347981294  187278664 2230221251           3896791549
r   729785915347981294  187278664  121115176            164770758
q    94578472016766982   94058120 3111708374           1005532239
r    94578472016766982   94058120   92420688             17036302
q     6375042792292386   44651253 2933193448            142774107
r     6375042792292386   44651253   44404728             18786315
q     4450591426035920    2192930 1693814470           2029518236
r     4450591426035920    2192930     902580               764440
q      737102346376712    1355897 2083277561            543627094
r      737102346376712    1355897    1138767               503394
q      777028998741084    3334204  511520690            233047827
r      777028998741084    3334204    2691656              1766376
q     7266390922125337    1945454 1324227899           3735061801
r     7266390922125337    1945454     334758              1122683
q     2715297026184494    1001554 2507165084           2711084001
r     2715297026184494    1001554    1000456               646940
q      417978975994784     146268 2480878913           2857624196
r      417978975994784     146268      57764                94256
q      788017712360338     322401  151642249           2444216092
r      788017712360338     322401      10519                83446
q      154569396932052     123011 1539101815           1256549389
r      154569396932052     123011      10011                41773
q       11030724788336      37128 3443562445            297099891
r       11030724788336      37128       9368                35288
q       67051864719297      29782 1724216942           2251422494
r       67051864719297      29782      24332                 2989
q       11984169167841      14634 4007931761            818926415
r       11984169167841      14634       3702                10731
q        4545381374462       3889 4269566358           1168778959
r        4545381374462       3889         74                 2911
q       11912562462136       3819 2146921332           3119288416
r       11912562462136       3819       1156                 1432
q        3639424479905       1015 3088991257           3585639881
r        3639424479905       1015        225                  690
q          86226294413        106 2917336276            813455607
r          86226294413        106         56                   71
q         193359755757        165 2030348176           1171877307
r         193359755757        165         48                  102
q          10437729410         15 1431655765            695848627
q         466383563308        155 2410723579           3008926214
r         466383563308        155          7                  138
q   385314243394878697  273623795  856806669           1408189822
r   385314243394878697  273623795  169583273            218864207
q   193240195811336818   61889690  658134827           3122332585
r   193240195811336818   61889690   17046562             48788168
q   318897351347228008   78396306  606757143           4067759919
r   318897351347228008   78396306   67130338              2768794
q    18317997224219735  119361943 3613589634            153465977
r    18317997224219735  119361943   79139154             25106424
q    57596766523535662   15463391  472480007           3724717723
r    57596766523535662   15463391    9498087              8156969
q    52802351205384303   12676901  442014436           4165241268
r    52802351205384303   12676901    2408716              9833835
q     6634394145467461    9162555 4041111760            724076869
r     6634394145467461    9162555    1701904              9027166
q     8001912961790362    8306766 2627916701            963300634
r     8001912961790362    8306766    6800938              7500718
q    12135049761665760    3462055  752035337           3505157994
r    12135049761665760    3462055    1361185              2748090
q      748630138928512     720798 4114230185           1038612952
r      748630138928512     720798     112306               352816
q      561396895376849     455517  980338021           1232438954
r      561396895376849     455517     355151               367631
q      671562198834434     696242 1456647570            964552840
r      671562198834434     696242     107132               407154
q      127768964440961     105430  569674880           1211884325
r      127768964440961     105430      68864                56211
q      217520651527571     157703 3138153342           1379305729
r      217520651527571     157703     122766               147084
q      154877094434003      47264  919986647           3276851185
r      154877094434003      47264      20896                26163
q       25514072204321      25613 1875243793            996137594
r       25514072204321      25613       1059                 9199
q        3077271982334      11931 1344179690            257922385
r        3077271982334      11931       1874                 6899
q        4995520135482       8154 3504870295            612646570
r        4995520135482       8154       2154                 3702
q        2270309913049       3732 1081797764            608335989
r        2270309913049       3732       2992                 2101
q        6384366216794       1797  119503820           3552791439
r        6384366216794       1797        260                  911
q        2358875939922       1124 2812362926           2098644074
r        2358875939922       1124       1032                  746
q        2428627165332        662 2880612506           3668621095
r        2428627165332        662        452                  442
q         153135415106         62 1662567985           2469926050
r         153135415106         62         34                    6
q         108616257881         87  246837200           1248462734
r         108616257881         87         80                   23
q    49310289627469844  644667615 2969998034             76489478
r    49310289627469844  644667615  583854866            272614874
q  1234675388048500044  488352832 4011243692           2528244554
r  1234675388048500044  488352832    1721600            114023116
q   277041089796513627  131000395 2442962097           2114811102
r   277041089796513627  131000395   74274853             84128337
q   160723339346438805   58177958 3169766554           2762615685
r   160723339346438805   58177958   28707364             54367575
q     7377627007379341    2637821 3627030137           2796864156
r     7377627007379341    2637821     656235              2535265
q    27225862947575173   18491516 3368387696           1472343476
r    27225862947575173   18491516    4348352              3625557
q     6538836398769623   10931219  703370788            598179983
r     6538836398769623   10931219    7613268              3180346
q     3098735141720215    7894385  315521070            392523944
r     3098735141720215    7894385    6286770              6065775
q     1593443721485072    1381251  725981877           1153623578
r     1593443721485072    1381251     878177               748994
q     7742070821504158    2735235 1927893064           2830495669
r     7742070821504158    2735235    2034472               306943
q     1910497933883350    1362499 1461992179           1402201347
r     1910497933883350    1362499     316519               797197
q     1224059517148229     709875 1797191590           1724331068
r     1224059517148229     709875     619886               251729
q      576729632327536     267163 3703041408           2158718206
r      576729632327536     267163     177024               257958
q       18583249321776     124051 4075079207            149803301
r       18583249321776     124051      31643                29425
q      100529370256410      70578 2771299989           1424372612
r      100529370256410      70578      36198                46674
q       68605930922304      24246 2492377705           2829577287
r       68605930922304      24246      19290                21702
q        7461722712894       3928 1338350297           1899623908
r        7461722712894       3928       3688                 2270
q        7192118454764       7173 3423160188           1002665335
r        7192118454764       7173       2708                 6809
q       11696535566733       4103 1337793859           2850727654
r       11696535566733       4103        811                 2371
q         375587234195       1305 3916483587            287806309
r         375587234195       1305       1205                  950
q        2249293308206        745 1694926691           3019185648
r        2249293308206        745        229                  446
q         834935032951        692 1290972828           1206553515
r         834935032951        692        592                  571
q         230182028464         63 4158619127           3653682991
r         230182028464         63         55                   31
q          11197052182         84  204522252            133298240
r          11197052182         84         16                   22
q  5803088168640792469 1561605488 1765236763           3716103851
r  5803088168640792469 1561605488  801398064            941258181
q   127167081935631804  344251364 3667071690            369401824
r   127167081935631804  344251364  197686808            159543868
q   373730984681693469  229579924  555170821           1627890532
r   373730984681693469  229579924  194363676             64813901
q    57736125334563558  110707395 2603362983            521520042
r    57736125334563558  110707395   42824907             44452968
q    56098051583008656   60542223 2895081132            926593851
r    56098051583008656   60542223   30722028             25337883
q    21970523004208073   11268108 3004649209           1949796984
r    21970523004208073   11268108    9165908             10421801
q     1102704913583273   13141083 2240610246             83912788
r     1102704913583273   13141083    5176478              1713869
q     8773069375488452    5862541 3982521508           1496461922
r     8773069375488452    5862541      94636              2824650
q     5664659147167958    3035976 2202141641           1865844508
r     5664659147167958    3035976    1492088              1148150
q     2514515442791165    1496135 2191183006           1680674165
r     2514515442791165    1496135     682030               938890
q     1393438377671455     516363 2452831623           2698563564
r     1393438377671455     516363     504883                73723
q     1731702506229964     504927 1313718476           3429609639
r     1731702506229964     504927     132172                38611
q      215691221088206     120879  698897299           1784356431
r      215691221088206     120879     106499                65357
q       85858540453069     100905 3777851616            850884896
r       85858540453069     100905      11296                22189
q      104080882475405      38543  681525049           2700383532
