#-----------------------------------------------------------
# xsim v2020.2 (64-bit)
# SW Build 3064766 on Wed Nov 18 09:12:45 MST 2020
# IP Build 3064653 on Wed Nov 18 14:17:31 MST 2020
# Start of session at: Wed May 22 22:46:35 2024
# Process ID: 10104
# Current directory: C:/Users/atomi/GitHub/hw-viv/div_archive
# Command line: xsim.exe -mode tcl -source {xsim.dir/div_tb_snapshot_p2/xsim_script.tcl}
# Log file: C:/Users/atomi/GitHub/hw-viv/div_archive/xsim.log
# Journal file: C:/Users/atomi/GitHub/hw-viv/div_archive\xsim.jou
#-----------------------------------------------------------
source xsim.dir/div_tb_snapshot_p2/xsim_script.tcl
# xsim {div_tb_snapshot_p2} -autoloadwcfg -runall
Vivado Simulator 2020.2
Time resolution is 1 ps
run -all
start of checking module div32p2
q         594178665920        188 3106997618           3160524818
r         594178665920        188         72                  136
q         290173075442        104 1734506023           2790125725
r         290173075442        104         40                   42
q  1640852016740192788  886313758 1689426884           1851321839
r  1640852016740192788  886313758  590492424            348631826
q   735380355658155472  274580735  473173143           2678193558
r   735380355658155472  274580735  195615127             30250342
q   239626897348082017  170138237 1800085793           1408424711
r   239626897348082017  170138237  139426019             71307510
q     2232396704399073    4100704 3098315184            544393524
r     2232396704399073    4100704    2489856              2958177
q    22335708512971422    7190878 2617431282           3106117015
r    22335708512971422    7190878     584996              4382252
q    62808281778268760   20126612 2315486750           3120658448
r    62808281778268760   20126612   14109864             10850584
q    14659171233906177    5418568 3826987793           2705358912
r    14659171233906177    5418568    3282232              4828161
q     2860896569456557     856078 3750042799           3341864373
r     2860896569456557     856078     687726               747463
q     2367566616190253    1881180 1344926732           1258554001
r     2367566616190253    1881180     252848               589073
q     8135683940788194    2089085 1696194289           3894376696
r     8135683940788194    2089085    1852499               825034
q     3258581634422444     813213 3865419336           4007045674
r     3258581634422444     813213      44504               731882
q     1112659988157481     468620  524438401           2374333123
r     1112659988157481     468620     167796                57221
q      103329385499314     249251 1917038253            414559562
r      103329385499314     249251      16089               111252
q       15340126533704      35324  719313399            434269237
r       15340126533704      35324      16860                 5916
q       53530082251927      62385 3009747299            858060146
r       53530082251927      62385      31117                43717
q       33836535708878      14633  366009992           2312344407
r       33836535708878      14633       5176                 1247
q       49260683647183      12282 3437162803           4010803097
r       49260683647183      12282       5938                 9829
q        9525145354053       5215 3337967871           1826490000
r        9525145354053       5215       3423                 4053
q           2451260506          5  858993459            490252101
q         597511680704       1627 3848839777            367247498
r         597511680704       1627        389                 1458
q         734620484288        293 3180914345           2507237147
r         734620484288        293        147                  217
q         572448819441        218 3368988108           2625912015
r         572448819441        218         72                  171
q         689453138466        170 3688618971           4055606696
q         140296881953         96 2908050773           1461425853
r         140296881953         96         32                   65
q     2386758200792883 1414489840 1156570470              1687363
r     2386758200792883 1414489840   40881248            380900963
q   615922896549246643  734966784 2040466709            838028207
r   615922896549246643  734966784  484916224            349170355
q   244985880634251361  187853540 4108480312           1304132360
r   244985880634251361  187853540   56082976            179696961
q   192237189127192318   80004837 2623494466           2402819583
r   192237189127192318   80004837   19143670             48869347
q    55166867815625594   99691304 2602575428            553376930
r    55166867815625594   99691304   42506592             60408874
q     4626579099088889    1136885 1161832504           4069522510
r     4626579099088889    1136885     934504               307539
q    15250820215985050   16630776  236329942            917023969
r    15250820215985050   16630776   14878384               915106
q     8593604567506322    5662575 3678185546           1517614259
r     8593604567506322    5662575    2179562              4849397
q    14701777942203540    6099123 2378037194           2410474086
r    14701777942203540    6099123    5053890              3376962
q      247267179084034      59598 4152998008           4148917397
r      247267179084034      59598      53104                57628
q     2471514566926809    1042219 3993657466           2371396574
r     2471514566926809    1042219     898434               969103
q      921500763486868     438418 2847924475           2101877120
r      921500763486868     438418     205018               290708
q      119776464976684     154438 3581466208            775563429
r      119776464976684     154438      82368               128782
q       48439333467963      31978 2768533393           1514770575
r       48439333467963      31978      31094                20613
q      124952143137877      31178 2458812985           4007702326
r      124952143137877      31178      19974                17849
q       27748206348045      24203 2827228812           1146477971
r       27748206348045      24203      23036                15932
q       65852036931685      17383 1362391397           3788301037
r       65852036931685      17383      16093                 5514
q       42422394993207      11770 2925467528           3604281647
r       42422394993207      11770       7472                 8017
q       10214861573911       2876 1270868278           3551759935
r       10214861573911       2876       1368                  851
q        3557527296560        914 1842042866           3892261812
r        3557527296560        914        508                  392
q        1036377526974        935 2315148146           1108425162
r        1036377526974        935        674                  504
q         805383406870        296  319220542           2720889888
r         805383406870        296         80                   22
q        1046196418629        302 3228336345           3464226551
r        1046196418629        302          2                  227
q         182014430384        100 3607772528           1820144303
r         182014430384        100         64                   84
q  2387293892695833744  879144519 3724296453           2715473782
r  2387293892695833744  879144519  249205149            762332886
q   384836346108040954  532542773 2855298109            722639317
r   384836346108040954  532542773  268688991            354034913
q   164660100979439136  201061424 2556445546            818954216
r   164660100979439136  201061424  113529888            119675552
q      927374990798014     490977 2187264256           1888835914
r      927374990798014     490977     204544               250036
q   159748416971931628   89599400 2596096369           1782918378
r   159748416971931628   89599400   58192088             54158428
q   112872626042922989   31052716 3144632640           3634871295
r   112872626042922989   31052716   10160384             22735769
q    35518282058658163    9352879 1391590162           3797577415
r    35518282058658163    9352879    1741490              3030378
q      780276482922766     419415 2894094100           1860392410
r      780276482922766     419415     374836               282616
q     8828048634869175    5850847 3919502755           1508849681
r     8828048634869175    5850847    5725443              5339368
q     1247239942929808     715852 4107269619           1742315370
r     1247239942929808     715852     587740               684568
q     1042540562832726     936209 1830009158           1113576736
r     1042540562832726     936209     506970               398902
q     2922266228266229     725912 1589904460           4025648051
r     2922266228266229     725912     511712               268717
q      270800097086556     194503 1473515409           1392266942
r      270800097086556     194503      65353                66730
q      104181585589501      68489 3833544741           1521143330
r      104181585589501      68489       5427                61131
q      164704336898022      50871 2564012144           3237686243
r      164704336898022      50871      34800                30369
q       86597107161808      29427 3727646880           2942777284
r       86597107161808      29427       2080                25540
q        2749099526985       3757  883686377            731727316
r        2749099526985       3757       1419                  773
q        9914718508713       5430 3490550769           1825915010
r        9914718508713       5430       1578                 4413
q        5058243514852       2389 2973577190           2117305782
r        5058243514852       2389        674                 1654
q        2810742229334       1500 3819657581           1873828152
r        2810742229334       1500       1364                 1334
q        2118511555069        648 1517820232           3269307955
r        2118511555069        648        448                  229
q          79084630975         31  969831324           2551117128
r          79084630975         31         28                    7
q         727412287852        234 3156984508           3108599520
r         727412287852        234         40                  172
q         131772423758         54 2545165805           2440230069
r         131772423758         54          2                   32
q  2241213270404950285 1342786410 2418328632           1669076521
r  2241213270404950285 1342786410  626153680            756070675
q  1639493395231103885  525226000 2400253389           3121500830
r  1639493395231103885  525226000  178950960            293523885
q   239417963738021670   91167697 3840552422           2626127143
r   239417963738021670   91167697   88032570             81521999
q   453332107734877652  129866873  458823549           3490744770
r   453332107734877652  129866873  105560555             13873442
q   215854174531806039   61970713 3211518919           3483164289
r   215854174531806039   61970713   29217425             46337982
q    93191364328161563   37657481 1833570166           2474710518
r    93191364328161563   37657481   23939034             16076405
q    26997522141281647   16576464  307446119           1628665929
r    26997522141281647   16576464   15184720              1186591
q    15367206406177120    6469835 4236744774           2375208394
r    15367206406177120    6469835    3928190              6382130
q     1593605189183610    1888614 2598342712            843796132
r     1593605189183610    1888614     971184              1142562
q      130694765113829    2862002 2003147636             45665504
r      130694765113829    2862002     486744              1334821
q      372259266634611    1554129 3998116833            239529193
r      372259266634611    1554129    1111887              1446714
q      552836888830077     380627 1159818440           1452437396
r      552836888830077     380627     157480               102785
q      159023731698205      57293 4190316215           2775622356
r      159023731698205      57293      38517                55897
q      510403216014787     124239 4223752680           4108236672
r      510403216014787     124239      47464               122179
q       94088396315855      44904 1928163319           2095323274
r       94088396315855      44904      43688                20159
q      104218143518651      28862 2698975187           3610912047
r      104218143518651      28862        358                18137
q       18147535087725      14736 4154191698           1231510252
r       18147535087725      14736       8160                14253
q       33158870018648      10020 4015494374           3309268464
r       33158870018648      10020       1448                 9368
q        1491824334329       2367 1418954129            630259541
r        1491824334329       2367       2129                  782
q        6868615615853       2421 3713079946           2837098560
r        6868615615853       2421       1262                 2093
q        1920089532023       1008  916089254           1904850726
r        1920089532023       1008        608                  215
q        1277747422694        342  552568891           3736103575
r        1277747422694        342        302                   44
q          28908782454         30 3435973836            963626081
q          26002778003        157 3556342347            165622789
r          26002778003        157          1                  130
q   726270527436962967  243520597 2540413663           2982378231
r   726270527436962967  243520597  205864949            144039060
q  1216105893867739259  369634056 4167722335           3290026646
r  1216105893867739259  369634056  145612808            358683083
q   719749050640797869  213938806 1251136396           3364275346
r   719749050640797869  213938806   85861752             62320993
q   245023430587943843   72068356 2934384481           3399875398
r   245023430587943843   72068356   22795644             49238155
q   160061707972521797   38784326 2896753353           4126968919
r   160061707972521797   38784326   22784010             26158203
q    51196088651710217   34824421 2564725290           1470120311
r    51196088651710217   34824421   32659566             20795286
q     6140271878103681    2449290 1667879054           2506959926
r     6140271878103681    2449290     713076               951141
q    14631692585014854    9471988 1691795746           1544733015
r    14631692585014854    9471988    5701016              3731034
q     5122071224349395    2834617 2796957567           1806971179
r     5122071224349395    2834617    2288953              1845952
q     3741571053324501    1222645 4204286611           3060226846
r     3741571053324501    1222645     332881              1196831
q      653276234802160    1455037 3030944810            448975685
r      653276234802160    1455037     534270              1026815
q      875005614469992     350037 3731257209           2499751781
r      875005614469992     350037     210387               304095
q     1448608083637832     382963 3817080786           3782631960
r     1448608083637832     382963      79274               340352
q      114002932338448     119715 2914005167            952286115
r      114002932338448     119715     115603                81223
q        6122877588487      10104 2359596541            605985509
r        6122877588487      10104       9832                 5551
q       35000310265856      28154 4211368444           1243173625
r       35000310265856      28154       1000                27606
q       42839835395026      10018 1283602723           4276286224
r       42839835395026      10018       5210                 2994
q       24018164964203       6541 1125450840           3671940829
r       24018164964203       6541        904                 1714
q        4138116215349       4456  945548231            928661628
r        4138116215349       4456         40                  981
q        8240862527096       1927 1310555666           4276524404
r        8240862527096       1927       1666                  588
q         907424010051        277 1085370796           3275898953
r         907424010051        277        228                   70
q        2681030949021        630 4233610620           4255604680
r        2681030949021        630        216                  621
q          28863165064        174 4245599855            165880258
r          28863165064        174        142                  172
q         657923571924        157 2215874846           4190595999
r         657923571924        157        154                   81
q   765721962052501230  736900141 4216133544           1039112247
r   765721962052501230  736900141  600094584            723374403
q   143400670873820939   68048568 4203403545           2107328266
r   143400670873820939   68048568   65507336             66597851
q   301768323763380131  401656695 1715849072            751309084
r   301768323763380131  401656695  392854256            160462751
q    14615426801160185    8786346 2770487480           1663424909
r    14615426801160185    8786346    1539536              5667671
q   213966159969085611   71495117  161235313           2992738091
r   213966159969085611   71495117   36174723              2683964
q    18732123302321216    5963109 4016858301           3141335048
r    18732123302321216    5963109    3897455              5576984
q     8359628366850957   10678610 3305430458            782838624
r     8359628366850957   10678610      57452              8218317
q    34474641688073600    9462289 1619280763           3643372305
r    34474641688073600    9462289    3305173              3567455
q    12502703087434022    3267191 2373499168           3826743856
r    12502703087434022    3267191    1880608              1805526
q     3690005644981793    2276838 2067388221           1620671143
r     3690005644981793    2276838     431666              1095959
q      454251588803691     119141 1319590047           3812722646
r      454251588803691     119141      80453                36605
q     1754586714969263     486614  932288241           3605705374
r     1754586714969263     486614     468618               105627
q       30375331838765     185324 2335367029            163903929
r       30375331838765     185324     168228               100769
q        5706314054514      11345 3685078154            502980524
r        5706314054514      11345       2134                 9734
q       28692349905662      12776 3075998024           2245800712
r       28692349905662      12776       3776                 9150
q        4532375438072      26577 1329198404            170537511
r        4532375438072      26577      26492                 8225
q         225257994625        337  152936520            668421349
r         225257994625        337        312                   12
q       29861452983043       7677 1717539351           3889729449
r       29861452983043       7677       1093                 3070
q        1913292598317       2002 2362017478            955690608
r        1913292598317       2002       1940                 1101
q        2186956601389        784 4103227684           2789485460
r        2186956601389        784        448                  749
q         542961994357        722 4003480595            752024922
r         542961994357        722        618                  673
q        1293276827138        333 2618253336           3883714195
r        1293276827138        333        200                  203
q          26007143886          8 3221225472           3250892985
r          26007143886          8          0                    6
q         110326999898        111   77386798            993936936
r         110326999898        111         14                    2
q   974771559751952808 1179200202 4143085448            826637883
r   974771559751952808 1179200202  390684336           1137500442
q    20445961960942822  112064216 2459309155            182448623
r    20445961960942822  112064216   14723704             64168254
q   355316851822439745  156698839  580919708           2267514259
r   355316851822439745  156698839   41084412             21194444
q   168733880800146735  124663558 1156817801           1353514078
r   168733880800146735  124663558  105495498             33577211
q   139081556773900978   60115690 1303239372           2313565007
r   139081556773900978   60115690   18549128             18241148
q    36166396172798873   17366570 2595301524           2082529605
r    36166396172798873   17366570     819128             10494023
q     6370864606366525   11129855 3605450128            572412183
r     6370864606366525   11129855   10194320              9343060
q    18842761029516102   12008210  886551873           1569156521
r    18842761029516102   12008210    9979502              2478692
q    15137450307618971    4322639 2460183479           3501900183
r    15137450307618971    4322639     302983              2476034
q     1170838909296765    2190394 3174941307            534533471
r     1170838909296765    2190394    1772578              1619191
q     1094380804126748     421420 2045139047           2596888624
r     1094380804126748     421420     166988               200668
q      914193722925609     523606 1553216602           1745957309
r      914193722925609     523606     227268               189355
q       55036802443839      92388 2180257947            595713755
r       55036802443839      92388       7668                46899
q       39360014769049      16579  590917449           2374088592
r       39360014769049      16579      15205                 2281
q      135486383845759      49306 4072231089           2747868085
r      135486383845759      49306      46470                46749
q      171618499458188      41308 2999864346           4154606842
r      171618499458188      41308      19624                28852
q       22623249073470      11399 2522949470           1984669626
r       22623249073470      11399       5486                 6696
q       19573406522288      11957  763661492           1636983066
r       19573406522288      11957      11452                 2126
q         741174827532       2257 2637494316            328389378
r         741174827532       2257       1044                 1386
q         590463085201        660  787410670            894641038
r         590463085201        660        616                  121
q        3312431147224        921 2844658035           3596559334
r        3312431147224        921        325                  610
q          46054491746         18 3340530119           2558582874
r          46054491746         18          2                   14
q         848195286970        254 2164392968           3339351523
r         848195286970        254         16                  128
q         341063320094        187 3835612504           1823868021
r         341063320094        187        184                  167
q  2974859521987313983  976041034  180796620           3047883663
r  2974859521987313983  976041034  475528456             41086441
q  1285339085869780777  472832019 3829321261           2718384191
r  1285339085869780777  472832019  424327849            421569148
q    97964426877441644  188093517 4048746601            520828300
r    97964426877441644  188093517   92083307            177310544
q   721551893035761633  170322490  288450623           4236386475
r   721551893035761633  170322490   36359098             11438883
q   105229951158145514   41746838 3222400530           2520668778
r   105229951158145514   41746838   13004660             31321550
q     6299266504574017   25239333  715812141            249581338
r     6299266504574017   25239333   24692095              4206463
q    72521966503909636   18833426 1425781039           3850704938
r    72521966503909636   18833426    2812594              6252048
q     1636685936234868    5387099 3034480943            303815826
r     1636685936234868    5387099    1947467              3806094
q     6483461228231864    4998799 4104955251           1297003785
r     6483461228231864    4998799    3023555              4777649
q     3625139820966206     990078 2346151447           3661468915
r     3625139820966206     990078     156590               540836
q       28846658678501     788625 3424270067             36578422
r       28846658678501     788625     739421               628751
q       46258753963929     342800 1592808918            134943856
r       46258753963929     342800     282784               127129
q      671522950168473     243673  415443562           2755836511
r      671522950168473     243673      83494                23570
q       26495747846123      91980 3909410164            288059880
r       26495747846123      91980      38288                83723
q      111296773368323      40152 3325732919           2771886166
r      111296773368323      40152      36248                31091
q       87571821882008      27987 2107506552           3129017825
r       87571821882008      27987       5144                13733
q       38506412040938      14715 1525931975           2616813594
r       38506412040938      14715      11363                 5228
q       11877270880733       4070 2767985065           2918248373
r       11877270880733       4070       2858                 2623
q       22175426760458       5342 3724127389           4151146903
r       22175426760458       5342       3034                 4632
q        9643370678796       2559   40281053           3768413708
r        9643370678796       2559        477                   24
q         701688554189       1059  701632995            662595424
r         701688554189       1059        503                  173
q         108342494032        139  463485679            779442403
r         108342494032        139         59                   15
q         243646715439        209  349351406           1165773758
r         243646715439        209        178                   17
q         284997729874         72 3459834766           3958301803
r         284997729874         72         16                   58
q  3506216869438520728 1092160299  110174426           3210350049
r  3506216869438520728 1092160299  434904418             28016077
q  1931325633199137546  791345953  787191916           2440557920
r  1931325633199137546  791345953  527922708            145039786
q    75755923688749236   50038106  150915791           1513964651
r    75755923688749236   50038106    1714234              1758230
q    57810351915065700   25401990 2038383962           2275819804
r    57810351915065700   25401990   10194660             12055740
q    95425671120183402   50680923 2956538928           1882871610
r    95425671120183402   50680923   26915568             34887372
q    21561638399495157   23531536 2561285769            916286909
r    21561638399495157   23531536   22447984             14032933
q    22781388976644696    9961931 3016254584           2286844686
r    22781388976644696    9961931    7593176              6996030
q    32586012933267754   12161861 2841106722           2679360743
r    32586012933267754   12161861    1176534              8045031
q     9678434566040437    3117960 2144476581           3104091959
r     9678434566040437    3117960    1016152              1556797
q     4828639678970351    1386013 2522405056           3483834335
r     4828639678970351    1386013     193088               813996
q      638454259445243     410658 1136060255           1554710390
r      638454259445243     410658     395618               108623
q     1366376726980612     362168 1111002949           3772770446
r     1366376726980612     362168     125032                93684
q      346124547388415     330205 1590752715           1048211103
r      346124547388415     330205      44225               122300
q      239153485411397      90698 3012936274           2636811014
r      239153485411397      90698      28748                63625
q       31148453792256      94215 1999713797            330610346
r       31148453792256      94215      21981                43866
q       33578975764644       7861 3454659485           4271590861
r       33578975764644       7861       1023                 6323
q       46771095859746      12448  541701370           3757318112
r       46771095859746      12448        960                 1570
q       35206362983539      11377  459433523           3094520786
r       35206362983539      11377       8061                 1217
q        3610842396573       3350 4132143162           1077863401
r        3610842396573       3350       2308                 3223
q         908082022302        628 1600354056           1445990481
r         908082022302        628         96                  234
q        2321531965628        560 3282582147           4145592795
r        2321531965628        560        368                  428
q        1285538192631        499 4071181424           2576228842
r        1285538192631        499        432                  473
q         390887427315        213 3932012313           1835152240
r         390887427315        213         51                  195
q         461115396819        112 1342177280           4117101757
r         461115396819        112          0                   35
q   414301708626942730  545544098 3319955714            759428449
r   414301708626942730  545544098  130723516            421698728
q   162759233513135413  284122894 3420671830            572848006
r   162759233513135413  284122894  232177484            226286049
q   391518941405012210  336298465 1096251536           1164200798
r   391518941405012210  336298465  271481200             85837140
q    66393060893144829   30310049 3659500209           2190463660
r    66393060893144829   30310049    7907503             25825489
q   103925230580055117   95615034 2448132779           1086913074
r   103925230580055117   95615034    6745410             54500601
q    41726102569270742   22977952 1907465540           1815919128
r    41726102569270742   22977952    9634176             10204886
q    26140018941677162   14908222  805982344           1753396142
r    26140018941677162   14908222    3614480              2797638
q    15126308590242069    4565595 1389703213           3313107840
r    15126308590242069    4565595    1637889              1477269
q      714945012419340     759180  707058948            941733202
r      714945012419340     759180     511440               124980
q     7730272801797442    2205433 4029903968           3505104349
r     7730272801797442    2205433    1937056              2069325
q     1675158024240819     400534 2218642158           4182311674
r     1675158024240819     400534     331916               206903
q      463268581778350     312903  965198513           1480550144
r      463268581778350     312903       6889                70318
q     1177519888933385     362005 4071442251           3252772444
r     1177519888933385     362005      58585               343165
q       23941569546285      81651  529118761            293218326
r       23941569546285      81651      76053                10059
q      209904240533297      56827 3119098409           3693741364
r      209904240533297      56827      50381                41269
q      144728570475041      42415 3832307728           3412202533
r      144728570475041      42415       1296                37846
q       37718589535807      15671 2097191611           2406903805
r       37718589535807      15671      13011                 7652
q       10242003282495      10120 1398410794           1012055660
r       10242003282495      10120       5040                 3295
q        9720346407374       2981 1788008860           3260766993
r        9720346407374       2981       2676                 1241
q        3467687948023       1668  543308213           2078949609
r        3467687948023       1668        172                  211
q         406096816614       1146 3957666199            354360223
r         406096816614       1146        522                 1056
q         589858947533        260 3188187262           2268688259
r         589858947533        260          8                  193
q          32154708173         70 3865470566            459352973
r          32154708173         70         28                   63
q         174132368679         48 3489660928           3627757680
r         174132368679         48          0                   39
q   158626221102625048   58310152   25965664           2720387714
r   158626221102625048   58310152   56564992               352520
q  1038935022615752304  551639351  778617882           1883359156
r  1038935022615752304  551639351    7787626            100004548
q   309013660786555942  299093824 1367775670           1033166304
r   309013660786555942  299093824   17655936             95249446
q   167107242099655711   58199729 4244806419           2871271824
r   167107242099655711   58199729   47168989             57520015
q   302657465345116200  100258508  862886935           3018770889
r   302657465345116200  100258508   41009068             20142588
q    79936413911396624   19176790 2226799082           4168393871
r    79936413911396624   19176790    1661284              9942534
q    53241700939191292   17550387 1704693174           3033648257
r    53241700939191292   17550387    4439230              6965833
q    22731634157675014    8153633 1284465306           2787914805
r    22731634157675014    8153633    1607206              2438449
q     6268338435410334    1580137 3179636533           3966958836
r     6268338435410334    1580137     450371              1169802
q     1464516496983786    2882601 1901713594            508053836
r     1464516496983786    2882601     471606              1276350
q      489653706939913     418385 2488100931           1170342404
r      489653706939913     418385     416973               242373
q     1165385443301156     494989  528960838           2354366346
r     1165385443301156     494989      57970                60962
q      362120230511434     152406 3762626494           2376023453
r      362120230511434     152406      48172               133516
q      501710665160312     177850 3590095182           2820976469
r      501710665160312     177850      39252               148662
q      255787839656628      81437 2200249771           3140929057
r      255787839656628      81437      20897                41719
q       28498609758622      20163 3259940460           1413411186
r       28498609758622      20163       3004                15304
q       23707114179103      13918  128065198           1703342016
r       23707114179103      13918       2076                  415
q        1191054993985       2819  423554774            422509753
r        1191054993985       2819        382                  278
q         118141081896        178 1013419249            663713943
r         118141081896        178        110                   42
q        4035153099294       1083 3331276573           3725903138
r        4035153099294       1083         81                  840
q          79166923675        160 4160749568            494793272
r          79166923675        160          0                  155
q         240646105171         87 3751925453           2766047185
r         240646105171         87         85                   76
q         138078267877         47 3198379901           2937835486
r         138078267877         47         13                   35
q          23761187440          6 2863311530           3960197906
q  1569918124856994868 1191741495 3815399116           1317331091
r  1569918124856994868 1191741495  392774188           1058673823
q   228070610501988441  218828436 2915200888           1042234796
r   228070610501988441  218828436  123141792            148529385
q   249872835760617726  126772632 3055851286           1971031379
r   249872835760617726  126772632   41327856             90198198
q   115253344344435134   61864335 1450538064           1863001426
r   115253344344435134   61864335   59914064             20893424
q   129077236550593259   36530250  352778533           3533434251
r   129077236550593259   36530250   21230414              3000509
q     8430288471893612   30462985 2932429666            276738752
r     8430288471893612   30462985    4123022             20798892
q    39421295698677425   10096856 3030234310           3904313946
r    39421295698677425   10096856    8853744              7123649
q     3863299639742445    6174806 1725758166            625655225
r     3863299639742445    6174806    5303324              2481095
q     3777993698220666    3012734  635927974           1254008385
r     3777993698220666    3012734    2709580               446076
q      117649123452758      43363 3013004292           2713122326
r      117649123452758      43363      30324                30420
q      444233787646016     109235  133919152           4066771526
r      444233787646016     109235      41456                 3406
q      699362514202659     269027  976919189           2599599721
r      699362514202659     269027     117729                61192
q       45280418970988     302882  830031549            149498547
r       45280418970988     302882      79846                58534
q      239776531650251      82945 2922566148           2890789458
r      239776531650251      82945       7676                56441
q       19383322217517      44661 4268136372            434010035
r       19383322217517      44661      21180                44382
q      136341568469005      33412 1829076070           4080616798
r      136341568469005      33412       3944                14229
q       19022567358913      10945 1039111320           1738014377
r       19022567358913      10945       2408                 2648
q       25406425811338       5987 3789930219           4243598765
r       25406425811338       5987       3615                 5283
q         691889553290       2953 3727734906            234300559
r         691889553290       2953       2230                 2563
q        3798046204207       1626 3457633573           2335821773
r        3798046204207       1626        766                 1309
q        1049449612610        597 3964031792           1757872047
r        1049449612610        597        272                  551
q         928794998770        393 3650175768           2363346052
r         928794998770        393         40                  334
q         717347205452        351  244727481           2043724232
r         717347205452        351         89                   20
q           7241544466          7 1227133513           1034506352
r           7241544466          7          1                    2
q  1935615542571419341  606107634 3062836325           3193517840
r  1935615542571419341  606107634  509941126            432228781
q  1080881345925753864  324970572 1983743426           3326089926
r  1080881345925753864  324970572   45677160            150096192
q   652910996284654578  262371976 1157377959           2488493650
r   652910996284654578  262371976  184293704             70702178
q   148098719013557197   35445168 1601783042           4178248471
r   148098719013557197   35445168   15326368             13219069
q     2240059147244429   15756856 1491768866            142164093
r     2240059147244429   15756856    5016720              5472821
q     1911048088777853    8794156 1661716030            217308868
r     1911048088777853    8794156    5918040              3402445
q    46514187388742063   23598269 2764121570           1971084717
r    46514187388742063   23598269   10575910             15187190
q    41617595093711345   10340786 2193619886           4024606552
r    41617595093711345   10340786    3236612              5281473
q    18103297179799883    5644883 1922841550           3207027883
r    18103297179799883    5644883    3358774              2527194
q     5708588553679790    1516996 1439517152           3763087413
r     5708588553679790    1516996     397440               508442
q      780823178671336     659921 2265723283           1183207048
r      780823178671336     659921     181245               348128
q     1920354591533190     680845 3442559690           2820545926
r     1920354591533190     680845     635070               545720
q      667821891453701     260368 2453067549           2564915394
r      667821891453701     260368      22832               148709
q      189976143441428     146770 2573351734           1294379937
r      189976143441428     146770      76468                87938
q      194456574288806      59699 3986832403           3257283610
r      194456574288806      59699      48439                55416
q       82971381921028      23350 3132107199           3553378240
r       82971381921028      23350      19638                17028
q       16250471650782       4065 2802030324           3997656002
r       16250471650782       4065       1932                 2652
q        2102365764378       1202 1522176429           1749056376
r        2102365764378       1202        438                  426
q        9531984334144       2897  226831203           3290294903
r        9531984334144       2897       1197                  153
q        7885719850835       1890 1783888532           4172338545
r        7885719850835       1890       1880                  785
q        2758917222249        935 2935277114           2950713606
r        2758917222249        935        554                  639
q         400536342824        301 1426899433           1330685524
r         400536342824        301        267                  100
q         279204964755        169  711592214           1652100383
r         279204964755        169        122                   28
q         123348274826         49  613566756           2517311731
r         123348274826         49         28                    7
q  1295474653396876070  965309029 1402730949           1342031012
r  1295474653396876070  965309029  114277191            315268722
q   560323225943981223  490677143 2427834128           1141938714
r   560323225943981223  490677143   75738512            277367121
q   262180843929117282  363051933 3037144653            722157961
r   262180843929117282  363051933  228344775            256728669
q   113535594878065599  151372160 2420087719            750042774
r   113535594878065599  151372160   43402624             85293759
q    97522506975934950   55654053  613271802           1752298381
r    97522506975934950   55654053   52345566              7946757
q        1595424810604    4052444 2037520367               393694
r        1595424810604    4052444    1479580              1922468
q    27233661919899609    6491813 2653118474           4195078003
r    27233661919899609    6491813    1346958              4010170
q    18092586962506069    4419404 1878079993           4093897494
r    18092586962506069    4419404    1364756              1932493
q    25581150414784390    6100217 2451818780           4193482037
r    25581150414784390    6100217    5190596              3482361
q     3436817048417486    1094984 2049745238           3138691568
r     3436817048417486    1094984      53712               522574
q     2288715607340269     899486 3750660650           2544470516
r     2288715607340269     899486     811028               785493
q      233256211710409     152451 3585295164           1530040548
r      233256211710409     152451       9292               127261
q      164254526046670     246883 2287031855            665313229
r      164254526046670     246883     176083               131463
q       20111361320150      25923 2159495572            775811492
r       20111361320150      25923      23108                13034
q      152800008322101      38377 4031071397           3981551666
r      152800008322101      38377      31955                36019
q       30074017124209      18338 3034207728           1639983483
r       30074017124209      18338       3616                12955
q       14341978706778      10519 3700065941           1363435564
r       14341978706778      10519       2973                 9062
q        8802322414812       5657 2110660965           1556005376
r        8802322414812       5657       3875                 2780
q        7964765392321       4080 2022213768           1952148380
r        7964765392321       4080       2176                 1921
q        2586482280407       1024 4123000832           2525861601
r        2586482280407       1024          0                  983
q        3239712034805       1434 1686238903           2259213413
r        3239712034805       1434        746                  563
q         578710135376        657 2405704665            880837344
r         578710135376        657         23                  368
q         275637014104        181 2206806400           1522856431
r         275637014104        181        128                   93
q           5850785641        168   25565281             34826105
r           5850785641        168         88                    1
q  3366617971531410013  859166945 2638890004           3918467756
r  3366617971531410013  859166945   69552748            527884593
q    62778679159727351   82489350 2878910835            761051931
r    62778679159727351   82489350   21940046             55292501
q    40343051548696333  235721968 4171591272            171146761
r    40343051548696333  235721968  144334464            228950685
q   333472413603948693  184525086 2850464993           1807192836
r   333472413603948693  184525086   52964514            122464797
q   142639500197585887   62264758  936839649           2290854486
r   142639500197585887   62264758    5866762             13581499
